event_id,event_date,city,event_type,severity,duration_minutes,affected_users,status
NE000321,2025-11-19,Mumbai,PACKET_LOSS,HIGH,116,4102,RESOLVED
NE000322,2026-03-02,Bhopal,PACKET_LOSS,MEDIUM,108,4155,IN_PROGRESS
NE000323,2026-04-08,Mumbai,LOW_SIGNAL,HIGH,138,3655,RESOLVED
NE000324,2025-10-04,Thane,LOW_SIGNAL,CRITICAL,195,859,IN_PROGRESS
NE000325,2026-09-17,Indore,PACKET_LOSS,MEDIUM,17,1093,IN_PROGRESS
NE000326,2026-02-06,Mumbai,OUTAGE,MEDIUM,118,214,CLOSED
NE000327,2025-12-28,Pune,PACKET_LOSS,CRITICAL,88,3263,OPEN
NE000328,2026-05-27,Nagpur,HIGH_LATENCY,CRITICAL,76,156,CLOSED
NE000329,2026-09-05,Indore,OUTAGE,MEDIUM,82,3914,RESOLVED
NE000330,2025-11-13,Pune,OUTAGE,HIGH,17,1754,IN_PROGRESS
NE000331,2026-05-17,Thane,OUTAGE,LOW,297,1648,IN_PROGRESS
NE000332,2026-02-11,Nagpur,LOW_SIGNAL,LOW,169,3911,IN_PROGRESS
NE000333,2026-08-09,Bhopal,CONGESTION,HIGH,185,3814,RESOLVED
NE000334,2025-11-29,Nashik,OUTAGE,LOW,185,4869,IN_PROGRESS
NE000335,2026-02-14,Thane,LOW_SIGNAL,HIGH,11,706,OPEN
NE000336,2026-09-10,Nashik,CONGESTION,HIGH,242,4000,IN_PROGRESS
NE000337,2026-06-15,Pune,HIGH_LATENCY,LOW,138,3645,RESOLVED
NE000338,2026-01-27,Bhopal,LOW_SIGNAL,CRITICAL,277,1601,IN_PROGRESS
NE000339,2026-01-11,Thane,OUTAGE,MEDIUM,75,1410,RESOLVED
NE000340,2026-06-13,Bhopal,OUTAGE,CRITICAL,193,3559,OPEN
NE000341,2026-01-27,Thane,HIGH_LATENCY,MEDIUM,154,2590,IN_PROGRESS
NE000342,2026-09-12,Nashik,OUTAGE,MEDIUM,218,4831,OPEN
NE000343,2026-03-12,Mumbai,PACKET_LOSS,MEDIUM,6,1710,RESOLVED
NE000344,2025-12-01,Mumbai,PACKET_LOSS,MEDIUM,244,95,OPEN
NE000345,2026-01-12,Pune,PACKET_LOSS,HIGH,109,3364,RESOLVED
NE000346,2026-01-29,Mumbai,LOW_SIGNAL,MEDIUM,76,2132,IN_PROGRESS
NE000347,2025-11-15,Nashik,LOW_SIGNAL,MEDIUM,40,1939,RESOLVED
NE000348,2026-08-19,Thane,OUTAGE,MEDIUM,51,1629,IN_PROGRESS
NE000349,2026-04-20,Nagpur,CONGESTION,LOW,216,4290,IN_PROGRESS
NE000350,2026-05-22,Nashik,HIGH_LATENCY,HIGH,272,4848,RESOLVED
NE000351,2025-12-28,Pune,HIGH_LATENCY,MEDIUM,296,1375,IN_PROGRESS
NE000352,2025-10-17,Pune,CONGESTION,CRITICAL,269,3791,CLOSED
NE000353,2026-03-25,Indore,LOW_SIGNAL,HIGH,158,2668,RESOLVED
NE000354,2025-12-14,Pune,HIGH_LATENCY,HIGH,253,1129,CLOSED
NE000355,2025-12-08,Indore,LOW_SIGNAL,LOW,176,2095,IN_PROGRESS
NE000356,2026-04-25,Thane,OUTAGE,MEDIUM,126,690,CLOSED
NE000357,2025-10-23,Thane,PACKET_LOSS,MEDIUM,299,4573,RESOLVED
NE000358,2026-08-07,Pune,PACKET_LOSS,HIGH,230,65,IN_PROGRESS
NE000359,2026-03-21,Nagpur,OUTAGE,CRITICAL,220,4901,RESOLVED
NE000360,2026-07-07,Nagpur,PACKET_LOSS,MEDIUM,64,3924,RESOLVED
NE000361,2026-08-07,Nashik,OUTAGE,CRITICAL,119,1534,RESOLVED
NE000362,2025-12-02,Mumbai,CONGESTION,LOW,274,4090,RESOLVED
NE000363,2026-07-01,Indore,OUTAGE,MEDIUM,251,2570,RESOLVED
NE000364,2025-12-31,Nagpur,HIGH_LATENCY,LOW,244,2117,OPEN
NE000365,2026-07-13,Nashik,LOW_SIGNAL,LOW,31,2672,OPEN
NE000366,2026-01-27,Nagpur,PACKET_LOSS,HIGH,87,3895,IN_PROGRESS
NE000367,2026-06-15,Bhopal,OUTAGE,CRITICAL,207,4523,CLOSED
NE000368,2026-03-26,Mumbai,CONGESTION,MEDIUM,48,1297,IN_PROGRESS
NE000369,2026-05-29,Pune,PACKET_LOSS,MEDIUM,86,2316,OPEN
NE000370,2026-03-06,Mumbai,OUTAGE,HIGH,233,3849,CLOSED
NE000371,2026-06-11,Thane,HIGH_LATENCY,CRITICAL,186,1717,OPEN
NE000372,2025-10-29,Mumbai,PACKET_LOSS,LOW,71,229,IN_PROGRESS
NE000373,2026-08-06,Nashik,PACKET_LOSS,HIGH,64,4677,OPEN
NE000374,2026-04-18,Indore,CONGESTION,MEDIUM,152,795,CLOSED
NE000375,2026-01-05,Nagpur,LOW_SIGNAL,HIGH,165,4361,OPEN
NE000376,2026-05-04,Nashik,HIGH_LATENCY,MEDIUM,82,1225,IN_PROGRESS
NE000377,2026-09-05,Thane,HIGH_LATENCY,CRITICAL,127,861,OPEN
NE000378,2026-05-15,Nagpur,HIGH_LATENCY,HIGH,169,580,OPEN
NE000379,2025-12-16,Indore,PACKET_LOSS,MEDIUM,204,460,RESOLVED
NE000380,2026-08-27,Nagpur,LOW_SIGNAL,HIGH,147,2225,RESOLVED
NE000381,2026-02-21,Thane,HIGH_LATENCY,LOW,186,961,OPEN
NE000382,2026-06-19,Nagpur,HIGH_LATENCY,HIGH,33,3518,RESOLVED
NE000383,2026-02-20,Nagpur,PACKET_LOSS,MEDIUM,24,1873,OPEN
NE000384,2026-08-22,Pune,HIGH_LATENCY,LOW,171,475,OPEN
NE000385,2026-02-01,Thane,OUTAGE,MEDIUM,275,4667,OPEN
NE000386,2026-09-18,Nashik,HIGH_LATENCY,LOW,85,3068,CLOSED
NE000387,2026-07-29,Mumbai,OUTAGE,MEDIUM,25,387,IN_PROGRESS
NE000388,2026-05-22,Pune,LOW_SIGNAL,LOW,105,604,CLOSED
NE000389,2026-04-16,Bhopal,LOW_SIGNAL,LOW,281,888,CLOSED
NE000390,2026-04-15,Thane,OUTAGE,CRITICAL,277,956,RESOLVED
NE000391,2026-01-19,Bhopal,OUTAGE,LOW,260,2223,OPEN
NE000392,2026-01-26,Pune,HIGH_LATENCY,HIGH,101,3056,OPEN
NE000393,2026-07-07,Indore,PACKET_LOSS,HIGH,112,3964,CLOSED
NE000394,2026-07-04,Nagpur,CONGESTION,CRITICAL,143,4675,IN_PROGRESS
NE000395,2026-02-19,Mumbai,CONGESTION,HIGH,5,4473,OPEN
NE000396,2026-03-29,Pune,OUTAGE,MEDIUM,224,931,IN_PROGRESS
NE000397,2025-11-16,Thane,PACKET_LOSS,HIGH,141,1998,IN_PROGRESS
NE000398,2026-09-06,Bhopal,PACKET_LOSS,HIGH,204,2691,OPEN
NE000399,2026-06-09,Pune,LOW_SIGNAL,MEDIUM,212,1453,RESOLVED
NE000400,2026-02-17,Thane,OUTAGE,CRITICAL,130,1972,RESOLVED
NE000401,2026-09-17,Mumbai,LOW_SIGNAL,LOW,153,222,OPEN
NE000402,2026-05-06,Nagpur,PACKET_LOSS,HIGH,107,419,IN_PROGRESS
NE000403,2025-11-09,Bhopal,LOW_SIGNAL,MEDIUM,296,2369,OPEN
NE000404,2026-03-12,Bhopal,HIGH_LATENCY,MEDIUM,246,3663,IN_PROGRESS
NE000405,2025-09-25,Indore,HIGH_LATENCY,CRITICAL,288,4065,OPEN
NE000406,2026-09-17,Nagpur,HIGH_LATENCY,HIGH,44,2531,CLOSED
NE000407,2026-04-16,Mumbai,OUTAGE,LOW,246,3737,RESOLVED
NE000408,2026-01-12,Nagpur,HIGH_LATENCY,MEDIUM,126,262,CLOSED
NE000409,2026-03-08,Bhopal,CONGESTION,LOW,148,2330,CLOSED
NE000410,2026-04-24,Mumbai,OUTAGE,CRITICAL,121,4451,IN_PROGRESS
NE000411,2025-10-11,Indore,PACKET_LOSS,HIGH,139,767,IN_PROGRESS
NE000412,2026-08-17,Pune,LOW_SIGNAL,HIGH,75,107,RESOLVED
NE000413,2025-11-26,Nagpur,OUTAGE,MEDIUM,271,1305,OPEN
NE000414,2026-08-04,Mumbai,LOW_SIGNAL,CRITICAL,279,1169,CLOSED
NE000415,2026-03-08,Nagpur,LOW_SIGNAL,LOW,76,4545,CLOSED
NE000416,2026-02-28,Indore,CONGESTION,HIGH,86,1689,CLOSED
NE000417,2025-10-30,Nashik,LOW_SIGNAL,HIGH,282,3805,IN_PROGRESS
NE000418,2025-12-31,Pune,OUTAGE,LOW,265,15,CLOSED
NE000419,2026-04-14,Nagpur,CONGESTION,LOW,282,2752,RESOLVED
NE000420,2026-05-21,Indore,PACKET_LOSS,LOW,69,2609,CLOSED
NE000421,2025-10-18,Thane,PACKET_LOSS,MEDIUM,113,695,CLOSED
NE000422,2026-06-05,Indore,OUTAGE,LOW,97,287,OPEN
NE000423,2026-01-12,Mumbai,LOW_SIGNAL,HIGH,210,3084,OPEN
NE000424,2025-10-18,Indore,LOW_SIGNAL,HIGH,71,2924,IN_PROGRESS
NE000425,2026-08-09,Nagpur,PACKET_LOSS,LOW,123,3263,CLOSED
NE000426,2026-03-01,Nashik,PACKET_LOSS,MEDIUM,52,1790,RESOLVED
NE000427,2025-10-19,Pune,PACKET_LOSS,CRITICAL,260,3557,IN_PROGRESS
NE000428,2025-11-01,Nashik,OUTAGE,MEDIUM,15,2835,CLOSED
NE000429,2025-10-06,Nashik,LOW_SIGNAL,MEDIUM,25,4018,CLOSED
NE000430,2026-05-06,Thane,PACKET_LOSS,MEDIUM,72,409,IN_PROGRESS
NE000431,2026-09-16,Thane,HIGH_LATENCY,HIGH,119,1056,RESOLVED
NE000432,2026-04-06,Indore,HIGH_LATENCY,HIGH,123,3292,IN_PROGRESS
NE000433,2025-12-26,Thane,LOW_SIGNAL,MEDIUM,154,2394,RESOLVED
NE000434,2025-12-19,Pune,PACKET_LOSS,MEDIUM,97,1343,RESOLVED
NE000435,2026-01-08,Mumbai,HIGH_LATENCY,LOW,205,3535,CLOSED
NE000436,2026-07-10,Mumbai,LOW_SIGNAL,CRITICAL,81,4916,IN_PROGRESS
NE000437,2026-02-11,Nashik,HIGH_LATENCY,MEDIUM,50,1733,IN_PROGRESS
NE000438,2025-10-20,Mumbai,PACKET_LOSS,CRITICAL,221,3402,IN_PROGRESS
NE000439,2025-11-26,Bhopal,HIGH_LATENCY,CRITICAL,134,2642,RESOLVED
NE000440,2026-09-03,Thane,LOW_SIGNAL,MEDIUM,151,3163,CLOSED
NE000441,2025-10-09,Indore,PACKET_LOSS,CRITICAL,191,4702,OPEN
NE000442,2026-07-28,Thane,CONGESTION,CRITICAL,76,3526,IN_PROGRESS
NE000443,2026-06-13,Pune,LOW_SIGNAL,LOW,156,2881,OPEN
NE000444,2026-02-12,Mumbai,OUTAGE,MEDIUM,98,2037,OPEN
NE000445,2026-03-30,Mumbai,HIGH_LATENCY,CRITICAL,138,174,IN_PROGRESS
NE000446,2026-05-24,Pune,PACKET_LOSS,HIGH,185,867,RESOLVED
NE000447,2025-11-24,Nashik,HIGH_LATENCY,CRITICAL,294,4447,IN_PROGRESS
NE000448,2026-01-17,Thane,PACKET_LOSS,HIGH,299,3698,OPEN
NE000449,2026-04-19,Thane,CONGESTION,HIGH,50,4059,RESOLVED
NE000450,2026-08-12,Indore,PACKET_LOSS,LOW,228,2151,CLOSED
NE000451,2025-09-28,Bhopal,PACKET_LOSS,MEDIUM,280,4953,IN_PROGRESS
NE000452,2026-05-04,Thane,OUTAGE,CRITICAL,213,3379,CLOSED
NE000453,2026-04-21,Thane,LOW_SIGNAL,MEDIUM,261,722,IN_PROGRESS
NE000454,2026-07-04,Pune,LOW_SIGNAL,CRITICAL,98,4578,IN_PROGRESS
NE000455,2026-09-08,Mumbai,HIGH_LATENCY,CRITICAL,240,2247,CLOSED
NE000456,2026-07-27,Mumbai,HIGH_LATENCY,LOW,233,1725,RESOLVED
NE000457,2026-08-30,Thane,HIGH_LATENCY,HIGH,30,4799,IN_PROGRESS
NE000458,2026-05-03,Thane,LOW_SIGNAL,HIGH,59,1454,RESOLVED
NE000459,2025-10-27,Nagpur,LOW_SIGNAL,MEDIUM,74,873,IN_PROGRESS
NE000460,2026-05-20,Indore,OUTAGE,LOW,118,730,OPEN
NE000461,2026-01-21,Mumbai,PACKET_LOSS,MEDIUM,268,3452,RESOLVED
NE000462,2026-06-22,Nagpur,PACKET_LOSS,HIGH,145,4413,CLOSED
NE000463,2025-11-15,Pune,PACKET_LOSS,HIGH,250,4227,IN_PROGRESS
NE000464,2026-05-20,Bhopal,PACKET_LOSS,CRITICAL,224,3310,RESOLVED
NE000465,2026-07-27,Nagpur,CONGESTION,CRITICAL,172,1989,CLOSED
NE000466,2026-09-10,Nagpur,HIGH_LATENCY,MEDIUM,263,2118,CLOSED
NE000467,2026-03-04,Thane,OUTAGE,MEDIUM,185,3507,IN_PROGRESS
NE000468,2026-01-18,Nashik,CONGESTION,HIGH,175,195,IN_PROGRESS
NE000469,2026-09-19,Thane,PACKET_LOSS,HIGH,188,3378,CLOSED
NE000470,2025-11-09,Indore,CONGESTION,CRITICAL,266,715,RESOLVED
NE000471,2026-04-19,Thane,HIGH_LATENCY,HIGH,176,4340,OPEN
NE000472,2025-11-09,Indore,CONGESTION,MEDIUM,197,914,RESOLVED
NE000473,2025-11-12,Thane,OUTAGE,LOW,159,1925,OPEN
NE000474,2026-01-10,Nashik,OUTAGE,LOW,72,568,IN_PROGRESS
NE000475,2026-03-31,Bhopal,LOW_SIGNAL,HIGH,234,1873,IN_PROGRESS
NE000476,2026-08-11,Mumbai,CONGESTION,LOW,155,3531,RESOLVED
NE000477,2026-08-08,Pune,OUTAGE,LOW,47,48,CLOSED
NE000478,2025-12-24,Nagpur,CONGESTION,CRITICAL,278,1304,IN_PROGRESS
NE000479,2025-12-04,Bhopal,CONGESTION,HIGH,59,3420,RESOLVED
NE000480,2026-05-14,Thane,OUTAGE,HIGH,156,140,CLOSED
NE000481,2026-08-09,Pune,LOW_SIGNAL,MEDIUM,233,2572,RESOLVED
NE000482,2025-10-04,Thane,CONGESTION,CRITICAL,109,4281,OPEN
NE000483,2026-02-28,Indore,LOW_SIGNAL,MEDIUM,109,1969,IN_PROGRESS
NE000484,2026-01-12,Indore,HIGH_LATENCY,LOW,277,2816,CLOSED
NE000485,2026-08-09,Nagpur,PACKET_LOSS,LOW,152,1925,IN_PROGRESS
NE000486,2026-06-21,Nashik,LOW_SIGNAL,MEDIUM,109,1716,RESOLVED
NE000487,2026-05-18,Thane,OUTAGE,CRITICAL,5,3550,CLOSED
NE000488,2026-03-28,Indore,PACKET_LOSS,HIGH,92,2285,IN_PROGRESS
NE000489,2026-04-23,Thane,CONGESTION,MEDIUM,178,4542,RESOLVED
NE000490,2026-02-17,Nashik,CONGESTION,LOW,271,3785,OPEN
NE000491,2026-08-03,Thane,CONGESTION,CRITICAL,64,4574,RESOLVED
NE000492,2026-08-14,Bhopal,LOW_SIGNAL,CRITICAL,270,1085,CLOSED
NE000493,2026-06-10,Nagpur,OUTAGE,MEDIUM,85,3661,IN_PROGRESS
NE000494,2026-02-09,Nagpur,HIGH_LATENCY,MEDIUM,93,3919,OPEN
NE000495,2025-11-02,Nashik,PACKET_LOSS,MEDIUM,12,1420,IN_PROGRESS
NE000496,2025-12-07,Bhopal,PACKET_LOSS,MEDIUM,13,4643,RESOLVED
NE000497,2026-04-26,Bhopal,OUTAGE,MEDIUM,37,2370,IN_PROGRESS
NE000498,2026-07-03,Bhopal,CONGESTION,CRITICAL,242,198,IN_PROGRESS
NE000499,2026-03-15,Bhopal,HIGH_LATENCY,LOW,133,4630,CLOSED
NE000500,2026-01-16,Pune,HIGH_LATENCY,LOW,180,142,RESOLVED
NE000501,2025-09-23,Bhopal,HIGH_LATENCY,HIGH,47,2734,RESOLVED
NE000502,2026-05-16,Indore,HIGH_LATENCY,CRITICAL,25,1942,RESOLVED
NE000503,2026-05-30,Bhopal,OUTAGE,HIGH,209,3371,IN_PROGRESS
NE000504,2026-04-21,Thane,PACKET_LOSS,MEDIUM,185,1361,IN_PROGRESS
NE000505,2026-03-21,Thane,OUTAGE,LOW,163,3781,CLOSED
NE000506,2026-03-04,Mumbai,OUTAGE,CRITICAL,116,1805,RESOLVED
NE000507,2026-05-12,Pune,OUTAGE,HIGH,209,3659,IN_PROGRESS
NE000508,2026-09-16,Indore,CONGESTION,MEDIUM,125,2225,IN_PROGRESS
NE000509,2026-09-16,Nagpur,OUTAGE,MEDIUM,223,3283,CLOSED
NE000510,2026-02-26,Bhopal,OUTAGE,MEDIUM,240,4341,IN_PROGRESS
NE000511,2025-11-10,Indore,LOW_SIGNAL,HIGH,208,4924,IN_PROGRESS
NE000512,2026-09-13,Bhopal,PACKET_LOSS,HIGH,93,3263,OPEN
NE000513,2026-06-01,Indore,HIGH_LATENCY,CRITICAL,107,2771,IN_PROGRESS
NE000514,2026-03-09,Nashik,PACKET_LOSS,MEDIUM,88,2064,CLOSED
NE000515,2026-01-05,Indore,CONGESTION,HIGH,42,3276,OPEN
NE000516,2026-05-09,Bhopal,PACKET_LOSS,CRITICAL,229,2853,RESOLVED
NE000517,2026-04-28,Pune,HIGH_LATENCY,LOW,196,2072,OPEN
NE000518,2026-01-11,Pune,LOW_SIGNAL,MEDIUM,182,3827,CLOSED
NE000519,2025-10-03,Bhopal,OUTAGE,MEDIUM,104,1953,IN_PROGRESS
NE000520,2025-11-02,Pune,LOW_SIGNAL,MEDIUM,265,3429,RESOLVED
NE000521,2026-01-31,Indore,LOW_SIGNAL,HIGH,104,4681,IN_PROGRESS
NE000522,2025-11-19,Mumbai,LOW_SIGNAL,CRITICAL,16,1644,IN_PROGRESS
NE000523,2025-11-19,Thane,PACKET_LOSS,HIGH,80,1046,OPEN
NE000524,2026-01-30,Thane,LOW_SIGNAL,CRITICAL,213,886,RESOLVED
NE000525,2025-12-30,Pune,CONGESTION,CRITICAL,263,4999,RESOLVED
NE000526,2026-04-21,Bhopal,OUTAGE,CRITICAL,209,1682,IN_PROGRESS
NE000527,2026-01-25,Mumbai,PACKET_LOSS,HIGH,137,809,OPEN
NE000528,2026-03-09,Pune,PACKET_LOSS,MEDIUM,241,4303,OPEN
NE000529,2025-11-09,Pune,PACKET_LOSS,MEDIUM,190,1523,CLOSED
NE000530,2026-02-13,Pune,OUTAGE,MEDIUM,293,184,OPEN
NE000531,2026-07-19,Indore,PACKET_LOSS,MEDIUM,32,4566,OPEN
NE000532,2026-04-07,Thane,PACKET_LOSS,MEDIUM,10,3484,OPEN
NE000533,2025-10-25,Mumbai,LOW_SIGNAL,CRITICAL,193,3985,OPEN
NE000534,2026-05-08,Bhopal,CONGESTION,LOW,89,4696,OPEN
NE000535,2026-01-06,Nashik,PACKET_LOSS,MEDIUM,246,670,CLOSED
NE000536,2026-07-24,Nashik,LOW_SIGNAL,CRITICAL,133,98,IN_PROGRESS
NE000537,2026-01-20,Mumbai,CONGESTION,MEDIUM,149,645,IN_PROGRESS
NE000538,2026-06-02,Nashik,OUTAGE,LOW,168,3764,RESOLVED
NE000539,2025-12-05,Nashik,LOW_SIGNAL,LOW,87,3069,OPEN
NE000540,2025-11-05,Thane,PACKET_LOSS,LOW,198,880,IN_PROGRESS
NE000541,2026-08-01,Nagpur,HIGH_LATENCY,MEDIUM,134,1537,IN_PROGRESS
NE000542,2026-02-01,Thane,OUTAGE,LOW,285,3453,CLOSED
NE000543,2026-07-03,Pune,OUTAGE,MEDIUM,284,4827,CLOSED
NE000544,2026-02-19,Nagpur,HIGH_LATENCY,HIGH,126,2433,IN_PROGRESS
NE000545,2026-02-05,Bhopal,HIGH_LATENCY,CRITICAL,170,3463,CLOSED
NE000546,2025-10-11,Bhopal,CONGESTION,MEDIUM,216,3020,OPEN
NE000547,2026-09-22,Bhopal,PACKET_LOSS,MEDIUM,251,3867,IN_PROGRESS
NE000548,2026-05-09,Indore,PACKET_LOSS,HIGH,160,4560,RESOLVED
NE000549,2026-03-29,Nashik,PACKET_LOSS,LOW,121,1223,OPEN
NE000550,2026-07-21,Mumbai,HIGH_LATENCY,MEDIUM,54,1819,IN_PROGRESS
NE000551,2026-01-21,Nagpur,CONGESTION,MEDIUM,210,2417,RESOLVED
NE000552,2026-05-29,Nashik,OUTAGE,CRITICAL,136,2464,OPEN
NE000553,2026-04-09,Nashik,PACKET_LOSS,HIGH,178,946,CLOSED
NE000554,2025-12-10,Bhopal,CONGESTION,MEDIUM,201,2303,RESOLVED
NE000555,2026-04-08,Bhopal,LOW_SIGNAL,LOW,96,2539,RESOLVED
NE000556,2026-02-04,Bhopal,OUTAGE,HIGH,262,4497,CLOSED
NE000557,2026-05-25,Mumbai,LOW_SIGNAL,CRITICAL,145,2724,OPEN
NE000558,2025-09-27,Indore,LOW_SIGNAL,MEDIUM,234,723,CLOSED
NE000559,2025-12-14,Nagpur,HIGH_LATENCY,MEDIUM,187,4780,OPEN
NE000560,2026-02-13,Mumbai,PACKET_LOSS,MEDIUM,23,66,OPEN
NE000561,2026-07-19,Thane,OUTAGE,CRITICAL,116,724,OPEN
NE000562,2025-12-04,Mumbai,LOW_SIGNAL,MEDIUM,34,1783,CLOSED
NE000563,2025-12-11,Nagpur,OUTAGE,HIGH,25,2772,CLOSED
NE000564,2026-07-31,Bhopal,CONGESTION,LOW,153,4797,IN_PROGRESS
NE000565,2026-05-19,Pune,PACKET_LOSS,MEDIUM,155,4187,CLOSED
NE000566,2026-06-23,Bhopal,LOW_SIGNAL,MEDIUM,238,3236,RESOLVED
NE000567,2026-04-05,Thane,OUTAGE,MEDIUM,89,896,RESOLVED
NE000568,2026-05-10,Nashik,HIGH_LATENCY,MEDIUM,31,2839,CLOSED
NE000569,2025-12-01,Thane,PACKET_LOSS,LOW,204,2747,CLOSED
NE000570,2025-12-02,Indore,LOW_SIGNAL,CRITICAL,241,3067,IN_PROGRESS
NE000571,2026-03-15,Pune,PACKET_LOSS,CRITICAL,172,4842,OPEN
NE000572,2026-01-22,Nagpur,OUTAGE,MEDIUM,215,4284,RESOLVED
NE000573,2025-10-29,Pune,LOW_SIGNAL,CRITICAL,196,1647,OPEN
NE000574,2026-06-20,Pune,PACKET_LOSS,LOW,218,4563,OPEN
NE000575,2025-11-24,Thane,LOW_SIGNAL,HIGH,161,439,RESOLVED
NE000576,2026-07-09,Thane,OUTAGE,LOW,240,2963,CLOSED
NE000577,2026-04-09,Mumbai,HIGH_LATENCY,CRITICAL,229,3599,RESOLVED
NE000578,2026-01-02,Mumbai,PACKET_LOSS,MEDIUM,231,769,RESOLVED
NE000579,2026-05-13,Mumbai,LOW_SIGNAL,HIGH,193,317,OPEN
NE000580,2025-09-30,Indore,PACKET_LOSS,MEDIUM,252,875,IN_PROGRESS
NE000581,2026-04-12,Mumbai,OUTAGE,LOW,179,2014,OPEN
NE000582,2026-07-01,Mumbai,PACKET_LOSS,MEDIUM,62,237,IN_PROGRESS
NE000583,2026-05-20,Thane,HIGH_LATENCY,CRITICAL,179,3150,IN_PROGRESS
NE000584,2025-12-17,Mumbai,LOW_SIGNAL,CRITICAL,202,4664,RESOLVED
NE000585,2025-11-11,Bhopal,CONGESTION,CRITICAL,42,2229,RESOLVED
NE000586,2026-03-18,Thane,PACKET_LOSS,MEDIUM,263,4803,OPEN
NE000587,2026-02-23,Nagpur,CONGESTION,MEDIUM,35,2735,IN_PROGRESS
NE000588,2025-11-09,Bhopal,CONGESTION,HIGH,259,984,CLOSED
NE000589,2025-12-01,Nagpur,OUTAGE,MEDIUM,280,3066,IN_PROGRESS
NE000590,2026-03-08,Indore,OUTAGE,MEDIUM,176,2376,IN_PROGRESS
NE000591,2026-01-22,Pune,CONGESTION,CRITICAL,95,1379,OPEN
NE000592,2026-07-06,Nagpur,OUTAGE,MEDIUM,290,1335,IN_PROGRESS
NE000593,2026-06-15,Pune,PACKET_LOSS,CRITICAL,83,2501,OPEN
NE000594,2026-01-12,Indore,CONGESTION,HIGH,285,4426,IN_PROGRESS
NE000595,2026-01-02,Thane,CONGESTION,LOW,194,3165,OPEN
NE000596,2026-05-15,Pune,HIGH_LATENCY,LOW,249,2867,CLOSED
NE000597,2026-07-02,Indore,CONGESTION,HIGH,31,4814,IN_PROGRESS
NE000598,2026-04-21,Thane,HIGH_LATENCY,MEDIUM,211,3936,OPEN
NE000599,2025-11-08,Nagpur,CONGESTION,LOW,14,4690,IN_PROGRESS
NE000600,2026-05-29,Thane,HIGH_LATENCY,LOW,72,3609,RESOLVED
NE000601,2026-02-06,Pune,OUTAGE,LOW,73,1553,RESOLVED
NE000602,2025-11-05,Mumbai,OUTAGE,MEDIUM,257,4445,CLOSED
NE000603,2026-03-16,Indore,HIGH_LATENCY,HIGH,245,4142,CLOSED
NE000604,2026-03-12,Pune,HIGH_LATENCY,LOW,205,2755,IN_PROGRESS
NE000605,2026-06-25,Nagpur,OUTAGE,MEDIUM,164,552,RESOLVED
NE000606,2025-11-15,Mumbai,OUTAGE,LOW,214,1050,CLOSED
NE000607,2025-12-03,Thane,CONGESTION,MEDIUM,30,3963,IN_PROGRESS
NE000608,2026-02-26,Mumbai,HIGH_LATENCY,LOW,182,3182,RESOLVED
NE000609,2026-09-10,Mumbai,CONGESTION,MEDIUM,161,4247,RESOLVED
NE000610,2026-01-24,Indore,PACKET_LOSS,CRITICAL,110,4296,IN_PROGRESS
NE000611,2025-10-23,Indore,PACKET_LOSS,MEDIUM,158,3864,CLOSED
NE000612,2026-09-07,Bhopal,HIGH_LATENCY,HIGH,289,4252,OPEN
NE000613,2026-08-04,Mumbai,LOW_SIGNAL,MEDIUM,265,2742,CLOSED
NE000614,2025-10-06,Nashik,HIGH_LATENCY,LOW,220,696,RESOLVED
NE000615,2025-10-08,Indore,CONGESTION,HIGH,149,31,IN_PROGRESS
NE000616,2026-06-03,Pune,LOW_SIGNAL,LOW,155,446,IN_PROGRESS
NE000617,2025-10-04,Mumbai,OUTAGE,HIGH,75,3759,CLOSED
NE000618,2026-03-24,Bhopal,CONGESTION,HIGH,49,3969,IN_PROGRESS
NE000619,2026-02-20,Thane,OUTAGE,HIGH,124,3674,RESOLVED
NE000620,2026-02-27,Nashik,LOW_SIGNAL,MEDIUM,135,3987,CLOSED
NE000621,2026-06-12,Indore,PACKET_LOSS,CRITICAL,149,618,RESOLVED
NE000622,2025-10-12,Nagpur,PACKET_LOSS,LOW,28,2827,RESOLVED
NE000623,2025-12-17,Nagpur,HIGH_LATENCY,HIGH,281,3406,OPEN
NE000624,2026-06-10,Thane,PACKET_LOSS,LOW,176,3016,RESOLVED
NE000625,2026-09-08,Bhopal,HIGH_LATENCY,LOW,25,2802,OPEN
NE000626,2026-01-19,Pune,HIGH_LATENCY,MEDIUM,61,4015,IN_PROGRESS
NE000627,2026-09-14,Nashik,PACKET_LOSS,HIGH,45,3008,IN_PROGRESS
NE000628,2026-08-26,Bhopal,HIGH_LATENCY,LOW,43,2075,CLOSED
NE000629,2025-11-27,Bhopal,PACKET_LOSS,HIGH,91,2178,IN_PROGRESS
NE000630,2025-09-24,Indore,PACKET_LOSS,MEDIUM,190,4864,IN_PROGRESS
NE000631,2025-10-10,Indore,OUTAGE,MEDIUM,109,1583,RESOLVED
NE000632,2025-10-08,Nagpur,OUTAGE,LOW,143,2845,RESOLVED
NE000633,2026-03-04,Nashik,LOW_SIGNAL,CRITICAL,74,4499,CLOSED
NE000634,2026-05-29,Nashik,LOW_SIGNAL,HIGH,252,12,OPEN
NE000635,2026-02-21,Nagpur,LOW_SIGNAL,HIGH,185,3086,OPEN
NE000636,2025-09-27,Thane,PACKET_LOSS,CRITICAL,172,548,IN_PROGRESS
